latitude,longitude,SPI
6.875,99.625,4.766036034
6.875,99.875,3.503898621
6.875,100.125,3.721113682
6.875,100.375,3.210357428
6.875,100.625,3.58744216
6.875,100.875,4.413659573
7.125,65.125,NaN
7.125,65.375,NaN
7.125,65.625,NaN
7.125,65.875,NaN
7.125,66.125,NaN
7.125,66.375,NaN
7.125,66.625,NaN
7.125,66.875,NaN
7.125,67.125,NaN
7.125,67.375,NaN
7.125,67.625,NaN
7.125,67.875,NaN
7.125,68.125,NaN
7.125,68.375,NaN
7.125,68.625,NaN
7.125,68.875,NaN
7.125,69.125,NaN
7.125,69.375,NaN
7.125,69.625,NaN
7.125,69.875,NaN
7.125,70.125,NaN
7.125,70.375,NaN
7.125,70.625,NaN
7.125,70.875,NaN
7.125,71.125,NaN
7.125,71.375,NaN
7.125,71.625,NaN
7.125,71.875,NaN
7.125,72.125,NaN
7.125,72.375,NaN
7.125,72.625,NaN
7.125,72.875,NaN
7.125,73.125,NaN
7.125,73.375,NaN
7.125,73.625,NaN
7.125,73.875,NaN
7.125,74.125,NaN
7.125,74.375,NaN
7.125,74.625,NaN
7.125,74.875,NaN
7.125,75.125,NaN
7.125,75.375,NaN
7.125,75.625,NaN
7.125,75.875,NaN
7.125,76.125,NaN
7.125,76.375,NaN
7.125,76.625,NaN
7.125,76.875,NaN
7.125,77.125,NaN
7.125,77.375,NaN
7.125,77.625,NaN
7.125,77.875,NaN
7.125,78.125,NaN
7.125,78.375,NaN
7.125,78.625,NaN
7.125,78.875,NaN
7.125,79.125,NaN
7.125,79.375,NaN
7.125,79.625,NaN
7.125,79.875,NaN
7.125,80.125,3.63987565
7.125,80.375,3.631185055
7.125,80.625,3.342069626
7.125,80.875,3.77114892
7.125,81.125,3.810834885
7.125,81.375,4.305274963
7.125,81.625,3.898637295
7.125,81.875,NaN
7.125,82.125,NaN
7.125,82.375,NaN
7.125,82.625,NaN
7.125,82.875,NaN
7.125,83.125,NaN
7.125,83.375,NaN
7.125,83.625,NaN
7.125,83.875,NaN
7.125,84.125,NaN
7.125,84.375,NaN
7.125,84.625,NaN
7.125,84.875,NaN
7.125,85.125,NaN
7.125,85.375,NaN
7.125,85.625,NaN
7.125,85.875,NaN
7.125,86.125,NaN
7.125,86.375,NaN
7.125,86.625,NaN
7.125,86.875,NaN
7.125,87.125,NaN
7.125,87.375,NaN
7.125,87.625,NaN
7.125,87.875,NaN
7.125,88.125,NaN
7.125,88.375,NaN
7.125,88.625,NaN
7.125,88.875,NaN
7.125,89.125,NaN
7.125,89.375,NaN
7.125,89.625,NaN
7.125,89.875,NaN
7.125,90.125,NaN
7.125,90.375,NaN
7.125,90.625,NaN
7.125,90.875,NaN
7.125,91.125,NaN
7.125,91.375,NaN
7.125,91.625,NaN
7.125,91.875,NaN
7.125,92.125,NaN
7.125,92.375,NaN
7.125,92.625,NaN
7.125,92.875,NaN
7.125,93.125,NaN
7.125,93.375,NaN
7.125,93.625,5.271526814
7.125,93.875,4.5140028
7.125,94.125,NaN
7.125,94.375,NaN
7.125,94.625,NaN
7.125,94.875,NaN
7.125,95.125,NaN
7.125,95.375,NaN
7.125,95.625,NaN
7.125,95.875,NaN
7.125,96.125,NaN
7.125,96.375,NaN
7.125,96.625,NaN
7.125,96.875,NaN
7.125,97.125,NaN
7.125,97.375,NaN
7.125,97.625,NaN
7.125,97.875,NaN
7.125,98.125,NaN
7.125,98.375,NaN
7.125,98.625,NaN
7.125,98.875,NaN
7.125,99.125,NaN
7.125,99.375,NaN
7.125,99.625,4.94407177
7.125,99.875,4.255196571
7.125,100.125,3.4286654
7.125,100.375,3.917589664
7.125,100.625,5.493473053
7.125,100.875,6.573747635
7.375,65.125,NaN
7.375,65.375,NaN
7.375,65.625,NaN
7.375,65.875,NaN
7.375,66.125,NaN
7.375,66.375,NaN
7.375,66.625,NaN
7.375,66.875,NaN
7.375,67.125,NaN
7.375,67.375,NaN
7.375,67.625,NaN
7.375,67.875,NaN
7.375,68.125,NaN
7.375,68.375,NaN
7.375,68.625,NaN
7.375,68.875,NaN
7.375,69.125,NaN
7.375,69.375,NaN
7.375,69.625,NaN
7.375,69.875,NaN
7.375,70.125,NaN
7.375,70.375,NaN
7.375,70.625,NaN
7.375,70.875,NaN
7.375,71.125,NaN
7.375,71.375,NaN
7.375,71.625,NaN
7.375,71.875,NaN
7.375,72.125,NaN
7.375,72.375,NaN
7.375,72.625,NaN
7.375,72.875,NaN
7.375,73.125,NaN
7.375,73.375,NaN
7.375,73.625,NaN
7.375,73.875,NaN
7.375,74.125,NaN
7.375,74.375,NaN
7.375,74.625,NaN
7.375,74.875,NaN
7.375,75.125,NaN
7.375,75.375,NaN
7.375,75.625,NaN
7.375,75.875,NaN
7.375,76.125,NaN
7.375,76.375,NaN
7.375,76.625,NaN
7.375,76.875,NaN
7.375,77.125,NaN
7.375,77.375,NaN
7.375,77.625,NaN
7.375,77.875,NaN
7.375,78.125,NaN
7.375,78.375,NaN
7.375,78.625,NaN
7.375,78.875,NaN
7.375,79.125,NaN
7.375,79.375,NaN
7.375,79.625,NaN
7.375,79.875,NaN
7.375,80.125,3.501645088
7.375,80.375,3.508974552
7.375,80.625,3.636125326
7.375,80.875,3.468099594
7.375,81.125,3.743646145
7.375,81.375,3.696511984
7.375,81.625,3.655630112
7.375,81.875,NaN
7.375,82.125,NaN
7.375,82.375,NaN
7.375,82.625,NaN
7.375,82.875,NaN
7.375,83.125,NaN
7.375,83.375,NaN
7.375,83.625,NaN
7.375,83.875,NaN
7.375,84.125,NaN
7.375,84.375,NaN
7.375,84.625,NaN
7.375,84.875,NaN
7.375,85.125,NaN
7.375,85.375,NaN
7.375,85.625,NaN
7.375,85.875,NaN
7.375,86.125,NaN
7.375,86.375,NaN
7.375,86.625,NaN
7.375,86.875,NaN
7.375,87.125,NaN
7.375,87.375,NaN
7.375,87.625,NaN
7.375,87.875,NaN
7.375,88.125,NaN
7.375,88.375,NaN
7.375,88.625,NaN
7.375,88.875,NaN
7.375,89.125,NaN
7.375,89.375,NaN
7.375,89.625,NaN
7.375,89.875,NaN
7.375,90.125,NaN
7.375,90.375,NaN
7.375,90.625,NaN
7.375,90.875,NaN
7.375,91.125,NaN
7.375,91.375,NaN
7.375,91.625,NaN
7.375,91.875,NaN
7.375,92.125,NaN
7.375,92.375,NaN
7.375,92.625,NaN
7.375,92.875,NaN
7.375,93.125,NaN
7.375,93.375,NaN
7.375,93.625,NaN
7.375,93.875,NaN
7.375,94.125,NaN
7.375,94.375,NaN
7.375,94.625,NaN
7.375,94.875,NaN
7.375,95.125,NaN
7.375,95.375,NaN
7.375,95.625,NaN
7.375,95.875,NaN
7.375,96.125,NaN
7.375,96.375,NaN
7.375,96.625,NaN
7.375,96.875,NaN
7.375,97.125,NaN
7.375,97.375,NaN
7.375,97.625,NaN
7.375,97.875,NaN
7.375,98.125,NaN
7.375,98.375,NaN
7.375,98.625,NaN
7.375,98.875,NaN
7.375,99.125,NaN
7.375,99.375,NaN
7.375,99.625,3.660076141
7.375,99.875,3.458396673
7.375,100.125,3.52548337
7.375,100.375,5.179041386
7.375,100.625,NaN
7.375,100.875,NaN
7.625,65.125,NaN
7.625,65.375,NaN
7.625,65.625,NaN
7.625,65.875,NaN
7.625,66.125,NaN
7.625,66.375,NaN
7.625,66.625,NaN
7.625,66.875,NaN
7.625,67.125,NaN
7.625,67.375,NaN
7.625,67.625,NaN
7.625,67.875,NaN
7.625,68.125,NaN
7.625,68.375,NaN
7.625,68.625,NaN
7.625,68.875,NaN
7.625,69.125,NaN
7.625,69.375,NaN
7.625,69.625,NaN
7.625,69.875,NaN
7.625,70.125,NaN
7.625,70.375,NaN
7.625,70.625,NaN
7.625,70.875,NaN
7.625,71.125,NaN
7.625,71.375,NaN
7.625,71.625,NaN
7.625,71.875,NaN
7.625,72.125,NaN
7.625,72.375,NaN
7.625,72.625,NaN
7.625,72.875,NaN
7.625,73.125,NaN
7.625,73.375,NaN
7.625,73.625,NaN
7.625,73.875,NaN
7.625,74.125,NaN
7.625,74.375,NaN
7.625,74.625,NaN
7.625,74.875,NaN
7.625,75.125,NaN
7.625,75.375,NaN
7.625,75.625,NaN
7.625,75.875,NaN
7.625,76.125,NaN
7.625,76.375,NaN
7.625,76.625,NaN
7.625,76.875,NaN
7.625,77.125,NaN
7.625,77.375,NaN
7.625,77.625,NaN
7.625,77.875,NaN
7.625,78.125,NaN
7.625,78.375,NaN
7.625,78.625,NaN
7.625,78.875,NaN
7.625,79.125,NaN
7.625,79.375,NaN
7.625,79.625,5.967668533
7.625,79.875,4.254694939
7.625,80.125,3.4967134
7.625,80.375,3.506681681
7.625,80.625,3.67410326
7.625,80.875,3.795460701
7.625,81.125,3.592455149
7.625,81.375,3.580183506
7.625,81.625,4.027127743
7.625,81.875,NaN
7.625,82.125,NaN
7.625,82.375,NaN
7.625,82.625,NaN
7.625,82.875,NaN
7.625,83.125,NaN
7.625,83.375,NaN
7.625,83.625,NaN
7.625,83.875,NaN
7.625,84.125,NaN
7.625,84.375,NaN
7.625,84.625,NaN
7.625,84.875,NaN
7.625,85.125,NaN
7.625,85.375,NaN
7.625,85.625,NaN
7.625,85.875,NaN
7.625,86.125,NaN
7.625,86.375,NaN
7.625,86.625,NaN
7.625,86.875,NaN
7.625,87.125,NaN
7.625,87.375,NaN
7.625,87.625,NaN
7.625,87.875,NaN
7.625,88.125,NaN
7.625,88.375,NaN
7.625,88.625,NaN
7.625,88.875,NaN
7.625,89.125,NaN
7.625,89.375,NaN
7.625,89.625,NaN
7.625,89.875,NaN
7.625,90.125,NaN
7.625,90.375,NaN
7.625,90.625,NaN
7.625,90.875,NaN
7.625,91.125,NaN
7.625,91.375,NaN
7.625,91.625,NaN
7.625,91.875,NaN
7.625,92.125,NaN
7.625,92.375,NaN
7.625,92.625,NaN
7.625,92.875,NaN
7.625,93.125,NaN
7.625,93.375,NaN
7.625,93.625,NaN
7.625,93.875,NaN
7.625,94.125,NaN
7.625,94.375,NaN
7.625,94.625,NaN
7.625,94.875,NaN
7.625,95.125,NaN
7.625,95.375,NaN
7.625,95.625,NaN
7.625,95.875,NaN
7.625,96.125,NaN
7.625,96.375,NaN
7.625,96.625,NaN
7.625,96.875,NaN
7.625,97.125,NaN
7.625,97.375,NaN
7.625,97.625,NaN
7.625,97.875,NaN
7.625,98.125,NaN
7.625,98.375,NaN
7.625,98.625,NaN
7.625,98.875,NaN
7.625,99.125,5.244327068
7.625,99.375,3.797023773
7.625,99.625,3.962778807
7.625,99.875,3.693101645
7.625,100.125,5.076835632
7.625,100.375,6.169625282
7.625,100.625,NaN
7.625,100.875,NaN
7.875,65.125,NaN
7.875,65.375,NaN
7.875,65.625,NaN
7.875,65.875,NaN
7.875,66.125,NaN
7.875,66.375,NaN
7.875,66.625,NaN
7.875,66.875,NaN
7.875,67.125,NaN
7.875,67.375,NaN
7.875,67.625,NaN
7.875,67.875,NaN
7.875,68.125,NaN
7.875,68.375,NaN
7.875,68.625,NaN
7.875,68.875,NaN
7.875,69.125,NaN
7.875,69.375,NaN
7.875,69.625,NaN
7.875,69.875,NaN
7.875,70.125,NaN
7.875,70.375,NaN
7.875,70.625,NaN
7.875,70.875,NaN
7.875,71.125,NaN
7.875,71.375,NaN
7.875,71.625,NaN
7.875,71.875,NaN
7.875,72.125,NaN
7.875,72.375,NaN
7.875,72.625,NaN
7.875,72.875,NaN
7.875,73.125,NaN
7.875,73.375,NaN
7.875,73.625,NaN
7.875,73.875,NaN
7.875,74.125,NaN
7.875,74.375,NaN
7.875,74.625,NaN
7.875,74.875,NaN
7.875,75.125,NaN
7.875,75.375,NaN
7.875,75.625,NaN
7.875,75.875,NaN
7.875,76.125,NaN
7.875,76.375,NaN
7.875,76.625,NaN
7.875,76.875,NaN
7.875,77.125,NaN
7.875,77.375,NaN
7.875,77.625,NaN
7.875,77.875,NaN
7.875,78.125,NaN
7.875,78.375,NaN
7.875,78.625,NaN
7.875,78.875,NaN
7.875,79.125,NaN
7.875,79.375,NaN
7.875,79.625,6.148258686
7.875,79.875,4.049504757
7.875,80.125,3.613703728
7.875,80.375,3.518924236
7.875,80.625,3.787117481
7.875,80.875,3.700423479
7.875,81.125,3.284025192
7.875,81.375,3.172739029
7.875,81.625,6.492377758
7.875,81.875,NaN
7.875,82.125,NaN
7.875,82.375,NaN
7.875,82.625,NaN
7.875,82.875,NaN
7.875,83.125,NaN
7.875,83.375,NaN
7.875,83.625,NaN
7.875,83.875,NaN
7.875,84.125,NaN
7.875,84.375,NaN
7.875,84.625,NaN
7.875,84.875,NaN
7.875,85.125,NaN
7.875,85.375,NaN
7.875,85.625,NaN
7.875,85.875,NaN
7.875,86.125,NaN
7.875,86.375,NaN
7.875,86.625,NaN
7.875,86.875,NaN
7.875,87.125,NaN
7.875,87.375,NaN
7.875,87.625,NaN
7.875,87.875,NaN
7.875,88.125,NaN
7.875,88.375,NaN
7.875,88.625,NaN
7.875,88.875,NaN
7.875,89.125,NaN
7.875,89.375,NaN
7.875,89.625,NaN
7.875,89.875,NaN
7.875,90.125,NaN
7.875,90.375,NaN
7.875,90.625,NaN
7.875,90.875,NaN
7.875,91.125,NaN
7.875,91.375,NaN
7.875,91.625,NaN
7.875,91.875,NaN
7.875,92.125,NaN
7.875,92.375,NaN
7.875,92.625,NaN
7.875,92.875,NaN
7.875,93.125,NaN
7.875,93.375,NaN
7.875,93.625,NaN
7.875,93.875,NaN
7.875,94.125,NaN
7.875,94.375,NaN
7.875,94.625,NaN
7.875,94.875,NaN
7.875,95.125,NaN
7.875,95.375,NaN
7.875,95.625,NaN
7.875,95.875,NaN
7.875,96.125,NaN
7.875,96.375,NaN
7.875,96.625,NaN
7.875,96.875,NaN
7.875,97.125,NaN
7.875,97.375,NaN
7.875,97.625,NaN
7.875,97.875,NaN
7.875,98.125,NaN
7.875,98.375,NaN
7.875,98.625,NaN
7.875,98.875,NaN
7.875,99.125,4.045398235
7.875,99.375,3.654932737
7.875,99.625,3.652874947
7.875,99.875,3.708609343
7.875,100.125,3.859773397
7.875,100.375,6.113843441
7.875,100.625,NaN
7.875,100.875,NaN
8.125,65.125,NaN
8.125,65.375,NaN
8.125,65.625,NaN
8.125,65.875,NaN
8.125,66.125,NaN
8.125,66.375,NaN
8.125,66.625,NaN
8.125,66.875,NaN
8.125,67.125,NaN
8.125,67.375,NaN
8.125,67.625,NaN
8.125,67.875,NaN
8.125,68.125,NaN
8.125,68.375,NaN
8.125,68.625,NaN
8.125,68.875,NaN
8.125,69.125,NaN
8.125,69.375,NaN
8.125,69.625,NaN
8.125,69.875,NaN
8.125,70.125,NaN
8.125,70.375,NaN
8.125,70.625,NaN
8.125,70.875,NaN
8.125,71.125,NaN
8.125,71.375,NaN
8.125,71.625,NaN
8.125,71.875,NaN
8.125,72.125,NaN
8.125,72.375,NaN
8.125,72.625,NaN
8.125,72.875,NaN
8.125,73.125,NaN
8.125,73.375,NaN
8.125,73.625,NaN
8.125,73.875,NaN
8.125,74.125,NaN
8.125,74.375,NaN
8.125,74.625,NaN
8.125,74.875,NaN
8.125,75.125,NaN
8.125,75.375,NaN
8.125,75.625,NaN
8.125,75.875,NaN
8.125,76.125,NaN
8.125,76.375,NaN
8.125,76.625,NaN
8.125,76.875,NaN
8.125,77.125,6.574298382
8.125,77.375,5.842662334
8.125,77.625,5.901761532
8.125,77.875,7.307847977
8.125,78.125,NaN
8.125,78.375,NaN
8.125,78.625,NaN
8.125,78.875,NaN
8.125,79.125,NaN
8.125,79.375,NaN
8.125,79.625,6.390239239
8.125,79.875,4.630781651
8.125,80.125,3.621538877
8.125,80.375,3.536662102
8.125,80.625,3.231934786
8.125,80.875,3.359880447
8.125,81.125,3.588454247
8.125,81.375,2.773993492
8.125,81.625,7.320299149
8.125,81.875,NaN
8.125,82.125,NaN
8.125,82.375,NaN
8.125,82.625,NaN
8.125,82.875,NaN
8.125,83.125,NaN
8.125,83.375,NaN
8.125,83.625,NaN
8.125,83.875,NaN
8.125,84.125,NaN
8.125,84.375,NaN
8.125,84.625,NaN
8.125,84.875,NaN
8.125,85.125,NaN
8.125,85.375,NaN
8.125,85.625,NaN
8.125,85.875,NaN
8.125,86.125,NaN
8.125,86.375,NaN
8.125,86.625,NaN
8.125,86.875,NaN
8.125,87.125,NaN
8.125,87.375,NaN
8.125,87.625,NaN
8.125,87.875,NaN
8.125,88.125,NaN
8.125,88.375,NaN
8.125,88.625,NaN
8.125,88.875,NaN
8.125,89.125,NaN
8.125,89.375,NaN
8.125,89.625,NaN
8.125,89.875,NaN
8.125,90.125,NaN
8.125,90.375,NaN
8.125,90.625,NaN
8.125,90.875,NaN
8.125,91.125,NaN
8.125,91.375,NaN
8.125,91.625,NaN
8.125,91.875,NaN
8.125,92.125,NaN
8.125,92.375,NaN
8.125,92.625,NaN
8.125,92.875,NaN
8.125,93.125,NaN
8.125,93.375,NaN
8.125,93.625,NaN
8.125,93.875,NaN
8.125,94.125,NaN
8.125,94.375,NaN
8.125,94.625,NaN
8.125,94.875,NaN
8.125,95.125,NaN
8.125,95.375,NaN
8.125,95.625,NaN
8.125,95.875,NaN
8.125,96.125,NaN
8.125,96.375,NaN
8.125,96.625,NaN
8.125,96.875,NaN
8.125,97.125,NaN
8.125,97.375,NaN
8.125,97.625,NaN
8.125,97.875,NaN
8.125,98.125,5.401775837
8.125,98.375,5.033231258
8.125,98.625,5.40112257
8.125,98.875,4.121963501
8.125,99.125,3.742924452
8.125,99.375,3.494035721
8.125,99.625,3.770888567
8.125,99.875,3.557197332
8.125,100.125,3.848830938
8.125,100.375,6.106189251
8.125,100.625,NaN
8.125,100.875,NaN
8.375,65.125,NaN
8.375,65.375,NaN
8.375,65.625,NaN
8.375,65.875,NaN
8.375,66.125,NaN
8.375,66.375,NaN
8.375,66.625,NaN
8.375,66.875,NaN
8.375,67.125,NaN
8.375,67.375,NaN
8.375,67.625,NaN
8.375,67.875,NaN
8.375,68.125,NaN
8.375,68.375,NaN
8.375,68.625,NaN
8.375,68.875,NaN
8.375,69.125,NaN
8.375,69.375,NaN
8.375,69.625,NaN
8.375,69.875,NaN
8.375,70.125,NaN
8.375,70.375,NaN
8.375,70.625,NaN
8.375,70.875,NaN
8.375,71.125,NaN
8.375,71.375,NaN
8.375,71.625,NaN
8.375,71.875,NaN
8.375,72.125,NaN
8.375,72.375,NaN
8.375,72.625,NaN
8.375,72.875,NaN
8.375,73.125,NaN
8.375,73.375,NaN
8.375,73.625,NaN
8.375,73.875,NaN
8.375,74.125,NaN
8.375,74.375,NaN
8.375,74.625,NaN
8.375,74.875,NaN
8.375,75.125,NaN
8.375,75.375,NaN
8.375,75.625,NaN
8.375,75.875,NaN
8.375,76.125,NaN
8.375,76.375,NaN
8.375,76.625,6.69301939
8.375,76.875,6.462810516
8.375,77.125,4.880816936
8.375,77.375,3.869725943
8.375,77.625,1.912772417
8.375,77.875,1.87637043
8.375,78.125,7.367042542
8.375,78.375,7.855586529
8.375,78.625,NaN
8.375,78.875,NaN
8.375,79.125,NaN
8.375,79.375,NaN
8.375,79.625,NaN
8.375,79.875,NaN
8.375,80.125,3.765340805
8.375,80.375,3.477712393
8.375,80.625,3.253235579
8.375,80.875,3.307354212
8.375,81.125,3.484685421
8.375,81.375,5.513054371
8.375,81.625,NaN
8.375,81.875,NaN
8.375,82.125,NaN
8.375,82.375,NaN
8.375,82.625,NaN
8.375,82.875,NaN
8.375,83.125,NaN
8.375,83.375,NaN
8.375,83.625,NaN
8.375,83.875,NaN
8.375,84.125,NaN
8.375,84.375,NaN
8.375,84.625,NaN
8.375,84.875,NaN
8.375,85.125,NaN
8.375,85.375,NaN
8.375,85.625,NaN
8.375,85.875,NaN
8.375,86.125,NaN
8.375,86.375,NaN
8.375,86.625,NaN
8.375,86.875,NaN
8.375,87.125,NaN
8.375,87.375,NaN
8.375,87.625,NaN
8.375,87.875,NaN
8.375,88.125,NaN
8.375,88.375,NaN
8.375,88.625,NaN
8.375,88.875,NaN
8.375,89.125,NaN
8.375,89.375,NaN
8.375,89.625,NaN
8.375,89.875,NaN
8.375,90.125,NaN
8.375,90.375,NaN
8.375,90.625,NaN
8.375,90.875,NaN
8.375,91.125,NaN
8.375,91.375,NaN
8.375,91.625,NaN
8.375,91.875,NaN
8.375,92.125,NaN
8.375,92.375,NaN
8.375,92.625,NaN
8.375,92.875,NaN
8.375,93.125,NaN
8.375,93.375,NaN
8.375,93.625,NaN
8.375,93.875,NaN
8.375,94.125,NaN
8.375,94.375,NaN
8.375,94.625,NaN
8.375,94.875,NaN
8.375,95.125,NaN
8.375,95.375,NaN
8.375,95.625,NaN
8.375,95.875,NaN
8.375,96.125,NaN
8.375,96.375,NaN
8.375,96.625,NaN
8.375,96.875,NaN
8.375,97.125,NaN
8.375,97.375,NaN
8.375,97.625,NaN
8.375,97.875,NaN
8.375,98.125,5.17957592
8.375,98.375,4.486953259
8.375,98.625,4.642711163
8.375,98.875,3.859295368
8.375,99.125,3.340750933
8.375,99.375,3.405257702
8.375,99.625,3.672341585
8.375,99.875,3.348600388
8.375,100.125,4.48688221
8.375,100.375,6.433629036
8.375,100.625,NaN
8.375,100.875,NaN
8.625,65.125,NaN
8.625,65.375,NaN
8.625,65.625,NaN
8.625,65.875,NaN
8.625,66.125,NaN
8.625,66.375,NaN
8.625,66.625,NaN
8.625,66.875,NaN
8.625,67.125,NaN
8.625,67.375,NaN
8.625,67.625,NaN
8.625,67.875,NaN
8.625,68.125,NaN
8.625,68.375,NaN
8.625,68.625,NaN
8.625,68.875,NaN
8.625,69.125,NaN
8.625,69.375,NaN
8.625,69.625,NaN
8.625,69.875,NaN
8.625,70.125,NaN
8.625,70.375,NaN
8.625,70.625,NaN
8.625,70.875,NaN
8.625,71.125,NaN
8.625,71.375,NaN
8.625,71.625,NaN
8.625,71.875,NaN
8.625,72.125,NaN
8.625,72.375,NaN
8.625,72.625,NaN
8.625,72.875,NaN
8.625,73.125,NaN
8.625,73.375,NaN
8.625,73.625,NaN
8.625,73.875,NaN
8.625,74.125,NaN
8.625,74.375,NaN
8.625,74.625,NaN
8.625,74.875,NaN
8.625,75.125,NaN
8.625,75.375,NaN
8.625,75.625,NaN
8.625,75.875,NaN
8.625,76.125,NaN
8.625,76.375,NaN
8.625,76.625,6.575247288
8.625,76.875,5.154910088
8.625,77.125,4.059235096
8.625,77.375,3.075273514
8.625,77.625,3.016395092
8.625,77.875,2.649738073
8.625,78.125,5.978482246
8.625,78.375,8.214387894
8.625,78.625,NaN
8.625,78.875,NaN
8.625,79.125,NaN
8.625,79.375,NaN
8.625,79.625,NaN
8.625,79.875,NaN
8.625,80.125,3.69823122
8.625,80.375,3.34693265
8.625,80.625,3.154135227
8.625,80.875,3.223482847
8.625,81.125,3.660951138
8.625,81.375,6.994394302
8.625,81.625,NaN
8.625,81.875,NaN
8.625,82.125,NaN
8.625,82.375,NaN
8.625,82.625,NaN
8.625,82.875,NaN
8.625,83.125,NaN
8.625,83.375,NaN
8.625,83.625,NaN
8.625,83.875,NaN
8.625,84.125,NaN
8.625,84.375,NaN
8.625,84.625,NaN
8.625,84.875,NaN
8.625,85.125,NaN
8.625,85.375,NaN
8.625,85.625,NaN
8.625,85.875,NaN
8.625,86.125,NaN
8.625,86.375,NaN
8.625,86.625,NaN
8.625,86.875,NaN
8.625,87.125,NaN
8.625,87.375,NaN
8.625,87.625,NaN
8.625,87.875,NaN
8.625,88.125,NaN
8.625,88.375,NaN
8.625,88.625,NaN
8.625,88.875,NaN
8.625,89.125,NaN
8.625,89.375,NaN
8.625,89.625,NaN
8.625,89.875,NaN
8.625,90.125,NaN
8.625,90.375,NaN
8.625,90.625,NaN
8.625,90.875,NaN
8.625,91.125,NaN
8.625,91.375,NaN
8.625,91.625,NaN
8.625,91.875,NaN
8.625,92.125,NaN
8.625,92.375,NaN
8.625,92.625,NaN
8.625,92.875,NaN
8.625,93.125,NaN
8.625,93.375,NaN
8.625,93.625,NaN
8.625,93.875,NaN
8.625,94.125,NaN
8.625,94.375,NaN
8.625,94.625,NaN
8.625,94.875,NaN
8.625,95.125,NaN
8.625,95.375,NaN
8.625,95.625,NaN
8.625,95.875,NaN
8.625,96.125,NaN
8.625,96.375,NaN
8.625,96.625,NaN
8.625,96.875,NaN
8.625,97.125,NaN
8.625,97.375,NaN
8.625,97.625,NaN
8.625,97.875,NaN
8.625,98.125,4.88431263
8.625,98.375,4.158763409
8.625,98.625,3.91025281
8.625,98.875,3.229254007
8.625,99.125,3.140459061
8.625,99.375,3.524252176
8.625,99.625,3.72333312
8.625,99.875,3.904097319
8.625,100.125,NaN
8.625,100.375,NaN
8.625,100.625,NaN
8.625,100.875,NaN
8.875,65.125,NaN
8.875,65.375,NaN
8.875,65.625,NaN
8.875,65.875,NaN
8.875,66.125,NaN
8.875,66.375,NaN
8.875,66.625,NaN
8.875,66.875,NaN
8.875,67.125,NaN
8.875,67.375,NaN
8.875,67.625,NaN
8.875,67.875,NaN
8.875,68.125,NaN
8.875,68.375,NaN
8.875,68.625,NaN
8.875,68.875,NaN
8.875,69.125,NaN
8.875,69.375,NaN
8.875,69.625,NaN
8.875,69.875,NaN
8.875,70.125,NaN
8.875,70.375,NaN
8.875,70.625,NaN
8.875,70.875,NaN
8.875,71.125,NaN
8.875,71.375,NaN
8.875,71.625,NaN
8.875,71.875,NaN
8.875,72.125,NaN
8.875,72.375,NaN
8.875,72.625,NaN
8.875,72.875,NaN
8.875,73.125,NaN
8.875,73.375,NaN
8.875,73.625,NaN
8.875,73.875,NaN
8.875,74.125,NaN
8.875,74.375,NaN
8.875,74.625,NaN
8.875,74.875,NaN
8.875,75.125,NaN
8.875,75.375,NaN
8.875,75.625,NaN
8.875,75.875,NaN
8.875,76.125,NaN
8.875,76.375,NaN
8.875,76.625,5.692508698
8.875,76.875,4.19303894
8.875,77.125,3.578737736
8.875,77.375,3.074023247
8.875,77.625,3.033584595
8.875,77.875,2.957399845
8.875,78.125,4.436728001
8.875,78.375,7.846497059
8.875,78.625,NaN
8.875,78.875,NaN
8.875,79.125,NaN
8.875,79.375,NaN
8.875,79.625,NaN
8.875,79.875,NaN
8.875,80.125,3.658758879
8.875,80.375,3.54187727
8.875,80.625,3.278881788
8.875,80.875,0.823916256
8.875,81.125,6.583950043
8.875,81.375,7.300270081
8.875,81.625,NaN
8.875,81.875,NaN
8.875,82.125,NaN
8.875,82.375,NaN
8.875,82.625,NaN
8.875,82.875,NaN
8.875,83.125,NaN
8.875,83.375,NaN
8.875,83.625,NaN
8.875,83.875,NaN
8.875,84.125,NaN
8.875,84.375,NaN
8.875,84.625,NaN
8.875,84.875,NaN
8.875,85.125,NaN
8.875,85.375,NaN
8.875,85.625,NaN
8.875,85.875,NaN
8.875,86.125,NaN
8.875,86.375,NaN
8.875,86.625,NaN
8.875,86.875,NaN
8.875,87.125,NaN
8.875,87.375,NaN
8.875,87.625,NaN
8.875,87.875,NaN
8.875,88.125,NaN
8.875,88.375,NaN
8.875,88.625,NaN
8.875,88.875,NaN
8.875,89.125,NaN
8.875,89.375,NaN
8.875,89.625,NaN
8.875,89.875,NaN
8.875,90.125,NaN
8.875,90.375,NaN
8.875,90.625,NaN
8.875,90.875,NaN
8.875,91.125,NaN
8.875,91.375,NaN
8.875,91.625,NaN
8.875,91.875,NaN
8.875,92.125,NaN
8.875,92.375,NaN
8.875,92.625,NaN
8.875,92.875,NaN
8.875,93.125,NaN
8.875,93.375,NaN
8.875,93.625,NaN
8.875,93.875,NaN
8.875,94.125,NaN
8.875,94.375,NaN
8.875,94.625,NaN
8.875,94.875,NaN
8.875,95.125,NaN
8.875,95.375,NaN
8.875,95.625,NaN
8.875,95.875,NaN
8.875,96.125,NaN
8.875,96.375,NaN
8.875,96.625,NaN
